epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.00042379526190818105,0.015052102,0.000722902966953373,0.020449454
1,0.0004023162412794699,0.0145819085,0.00037542817361511656,0.014743037
2,0.00040518265882401035,0.014995026,0.00019955490426576733,0.010386078
3,0.000384865320375622,0.014589426,0.00045353941372058983,0.015618962
4,0.00038506999300080217,0.014464935,0.0006940191347386035,0.02039518
5,0.0003809632673499895,0.014480278,0.0009217770895432306,0.022270508
6,0.00037784347696925266,0.014294907,0.0005610364094920077,0.019228011
7,0.0003684568876101544,0.014249488,0.0005358408873057938,0.0166352
8,0.0003838607621614664,0.014357349,0.00018853825645261132,0.011186364
9,0.00035628467538737136,0.014105329,0.0015110770812348064,0.02789298
10,0.00035973035049184746,0.013759846,0.0003441455317958551,0.013809523
11,0.00035577102790540255,0.014177525,0.00014595891605028574,0.009358135
12,0.0003470650917125187,0.013901217,0.0002939466412329315,0.013017376
13,0.00035060632382000526,0.0140768,0.0022540252345303693,0.03201412
14,0.0003443455338718193,0.013898869,0.0006709546681255613,0.019794235
