epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.0012818051206855523,0.026746549,0.003724052225020042,0.045934036
1,0.0013507651994439178,0.027933564,0.0008748748141697774,0.022693204
2,0.0016208660267114732,0.030481303,0.0012496249002684004,0.026515951
3,0.0012730285226068472,0.026749713,0.0017017058666451202,0.03291877
4,0.0015610953598707122,0.029713716,0.0010563784944056026,0.025158627
5,0.001180514376089162,0.025731402,0.0012337823795166296,0.026646936
6,0.0013810700769177197,0.028065218,0.0013772310419027478,0.030868748
7,0.0012593534857424959,0.0267623,0.005471345946301057,0.056291003
8,0.0015355109224120048,0.029554186,0.0014839175043372304,0.029926414
9,0.0014066463632354913,0.028154321,0.0013313231806474837,0.028762197
10,0.001190093637439507,0.026371898,0.0009138545451534918,0.0231144
11,0.0013978449718624146,0.02802428,0.004792341550953322,0.05911335
12,0.0015106863347563798,0.028910732,0.0019080774661062647,0.034446504
13,0.0010759637414985458,0.024810705,0.002203503908538226,0.037980866
14,0.0012406363091762892,0.026231797,0.0010026303499667236,0.02474559
