epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.00019487921929675918,0.010261313,0.00031278592814582083,0.013781457
1,0.00019038605363943425,0.010175155,0.0002559905991488671,0.01313196
2,0.00019131813813052677,0.010228578,0.00018223979814582032,0.010335693
3,0.0001887886714746364,0.010245854,0.00016157889003316105,0.010027088
4,0.00018321567485175082,0.00998796,0.00030479455763969266,0.013370555
5,0.00019077554589758307,0.010072505,0.0004803872655647752,0.017219387
6,0.0001903607422348608,0.01007565,0.00027831654267570317,0.011168305
7,0.00018291969695248707,0.009984386,0.00019640510511702568,0.009216407
8,0.00018957862789310666,0.010069696,0.000256648111458554,0.012830235
9,0.0001878426578214486,0.0099965725,0.0004509609049629287,0.016059723
10,0.000188199703907761,0.009937584,5.727337122147009e-05,0.005792491
11,0.00018257886244089154,0.009740186,0.00021302401973261002,0.011389104
12,0.000179932307105484,0.009873651,0.00019104767582208345,0.010570733
13,0.00017711837432279385,0.009622365,0.0007940984920038613,0.0211616
14,0.00018320221585549365,0.010051852,0.00014540916210841213,0.009594595
