epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.00017276425055458018,0.009656782,0.0005780152447264436,0.016919758
1,0.0001761217302431493,0.00975017,0.00037231588592651993,0.012824422
2,0.00017477138878533934,0.009795822,0.000242311409151139,0.012541637
3,0.00017876304222135662,0.0098714465,0.0008775055298953088,0.021451227
4,0.00017835164551137814,0.009882075,0.00048523768661727477,0.016594296
5,0.00017152035608147332,0.009611796,0.00027066044310957793,0.010323179
6,0.00017290414123127075,0.009984887,0.0005450556665801115,0.017100235
7,0.00017497355987086251,0.009666212,0.0005990011617511091,0.0189012
8,0.00016638048830651297,0.009404403,0.0004681416610770821,0.014428103
9,0.00017005324705148415,0.0095486,0.00046099202539012617,0.017467346
10,0.00017710257076345313,0.009679351,0.00017917824403989937,0.011448185
11,0.00016906036278052132,0.009584669,0.0005117896246759614,0.017769651
12,0.000165466821268318,0.009522894,0.0006472079236791029,0.01860732
13,0.00016707895154602684,0.009346614,0.000158087849016311,0.009325107
14,0.00017035321731731623,0.009634205,8.792326580710998e-05,0.0071543343
