epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.0015841377694872552,0.030395089,0.0021090313392330582,0.03650061
1,0.0019955319609826767,0.03456504,0.002406987153198705,0.039846968
2,0.0014064136768153937,0.028309993,0.00200894313851354,0.033470962
3,0.0019028562753344198,0.032788314,0.00195301931894453,0.03351471
4,0.0017069095102131854,0.031321123,0.0019105962601655693,0.03396874
5,0.0015784838456710593,0.029952597,0.0011017221614062257,0.025411732
6,0.001678574969458217,0.031300183,0.0016171439097607209,0.03217982
7,0.0018061913325875568,0.032169987,0.0059517167444773185,0.062515326
8,0.0018681444603424844,0.032735225,0.0044259811724465525,0.04849636
9,0.0013406356233391884,0.027580881,0.0034877667029466586,0.050591685
10,0.0015278284086786172,0.02963026,0.002377168182090219,0.037282348
11,0.0016833597365530893,0.031563997,0.000916357788202055,0.023284057
12,0.0016204803501926326,0.030396108,0.0024043077030939633,0.03787336
13,0.0014724772682417199,0.029143905,0.0048958250775503875,0.053739663
14,0.0015077666805772233,0.029284189,0.0014236136096619602,0.028240768
