epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.0008133562732699161,0.020536873,0.002761760292340724,0.036986805
1,0.000789026888689016,0.020088103,0.001537332908883362,0.026569406
2,0.0007957295278916128,0.020192096,0.001605152786295447,0.029963678
3,0.0008095497517225886,0.020341832,0.0026137784839320543,0.037191886
4,0.0008039972593794164,0.020039424,0.0023034435831327553,0.032906283
5,0.0008081812196425791,0.020388292,0.0006291914949709064,0.01911767
6,0.0008057696040514842,0.020248638,0.001845416214717465,0.030892227
7,0.0007927512215808835,0.020171687,0.0019261380843721477,0.03148488
8,0.0007662794749264915,0.019786619,0.0013410905085945056,0.026014045
9,0.0008071561279848081,0.020305363,0.0004885934424977788,0.016589928
10,0.0007822341675331413,0.020074978,0.0008858078538255451,0.021243483
11,0.0007578557992573177,0.01994894,0.001695116934415363,0.027343238
12,0.0007727106092160526,0.019814864,0.003531635846620617,0.045565546
13,0.0007730041661335717,0.020102913,0.0017407020664680073,0.030906547
14,0.0007770826795984641,0.019937135,0.0019518292387164084,0.03392621
