epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.0035192459752290866,0.043433715,0.0038836055497135018,0.048560143
1,0.0034332388902252823,0.04291312,0.005753602745516278,0.058301594
2,0.0031528999345204808,0.041264933,0.004204678968144416,0.0472908
3,0.003038200835409945,0.039912242,0.005296194792443718,0.052946795
4,0.0029361598055623896,0.039910894,0.003680542734212717,0.046253663
5,0.002914204745808319,0.03944085,0.010134854946799986,0.074547045
6,0.002730559892128456,0.038536664,0.00634638500000473,0.06300556
7,0.0026620434695638863,0.03786761,0.008598347160644126,0.06262895
8,0.0025606001628051375,0.03679042,0.003345747194702612,0.042468317
9,0.0024761056135920115,0.03642371,0.004375740394444975,0.04719717
10,0.0024002322363295982,0.035823368,0.004450598950928168,0.053480264
11,0.0022790400766673317,0.03500107,0.002344502264252735,0.037601773
12,0.002246453137396037,0.034719393,0.010106103588814383,0.07047862
13,0.002193685195262356,0.03432231,0.021144135947980428,0.096853904
14,0.002161356339680637,0.03376331,0.005438346541481845,0.055511203
