epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.00018697541678029192,0.010300549,0.0005865089436591654,0.017836342
1,0.00018820045910028879,0.009858945,0.0013415216932666555,0.02529724
2,0.00018789636791284676,0.010185042,0.0009450909247871407,0.020828132
3,0.00019151197966478563,0.010209909,0.00032606446604908814,0.014413275
4,0.0001845433753088807,0.010066243,0.000878954119408383,0.020634072
5,0.00017974752070829092,0.009872129,0.00023989625475386318,0.011480911
6,0.00017915396516753832,0.009994656,0.001030770574492907,0.021694971
7,0.00018562659318238056,0.010033852,0.00014787200947852103,0.009132714
8,0.00017966064932427856,0.009882357,0.00015121759964491173,0.0099292705
9,0.00017562201530676246,0.009705477,0.00052584472065453,0.016969386
10,0.00017921361137205108,0.009731303,0.00029755542277811077,0.013817707
11,0.00017876549306472566,0.009925703,0.0004670858461272478,0.017234819
12,0.00017960793015937243,0.009909253,7.22113714651577e-05,0.0066509917
13,0.00017267252378840394,0.0097376555,0.00016870597393860265,0.009869558
14,0.00017486984615325507,0.009711127,0.0004024652962518231,0.014936035
