epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.00043281031561792714,0.015577647,0.00016342186894140138,0.009370096
1,0.0004368765339524116,0.015623466,0.000420366774289216,0.01656849
2,0.0004329748015194503,0.015424816,0.00046361489302070973,0.013491684
3,0.0004119991120657321,0.015246333,0.0010439037614446889,0.02402128
4,0.0004182271923883668,0.015384809,0.001438799859527479,0.02711287
5,0.0004245214702983953,0.015128748,0.0005008339217495509,0.016304484
6,0.00039974431471071165,0.015110314,0.0003282528254626607,0.012867024
7,0.00039137028005019017,0.014912272,0.0009222279390057129,0.01986808
8,0.00040792185123450823,0.015017185,0.0015675182740067675,0.029533138
9,0.00038898393920706463,0.014829398,0.0006056390285055778,0.016911417
10,0.0003830209324370376,0.014546391,0.0017075241629908545,0.031195419
11,0.0003781066371828585,0.014590201,0.00043893602910094487,0.013794169
12,0.0003733314939467111,0.01459897,0.0002380873254081573,0.012591221
13,0.0003724143662547931,0.014305375,0.0007658443506275181,0.021789793
14,0.0003591872427427354,0.014278092,0.002031053378895169,0.03777557
