epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.00027299383440102025,0.012369107,0.0008184772979967133,0.022309197
1,0.0002668847196992574,0.012188086,0.0004466238982217756,0.0148869725
2,0.0002730177026137591,0.012465292,0.00032596164263919315,0.013939213
3,0.00026047914509871287,0.012136851,0.0017728137454044108,0.030887952
4,0.0002618438606674142,0.01205617,0.0015465053726086318,0.029538276
5,0.00026595333858821127,0.012308226,0.0005933083968296519,0.018012138
6,0.00025779178145222704,0.01176483,0.0003522370227729575,0.014590828
7,0.0002583466673267796,0.01192196,0.00011170134738179288,0.0077058817
8,0.00025092098367557287,0.011899753,0.0004066515543840454,0.016204195
9,0.0002509408164171943,0.011947159,0.0003826679104091919,0.015048964
10,0.0002529221763798509,0.0120310765,0.0010076981600710536,0.024130045
11,0.0002482752827639127,0.011606647,0.0007915712792913768,0.019541243
12,0.00024564860083285033,0.011559823,0.0006528417574994165,0.021457214
13,0.0002451615437394063,0.011660757,0.00042252599475431417,0.017360115
14,0.00024550161904504837,0.011545921,0.0013394646768710601,0.029534891
