epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.0013634332851621069,0.02659356,0.005282254939896915,0.05233299
1,0.0013217333258781884,0.026599322,0.0024968296665889775,0.038743507
2,0.001315788669031052,0.026075948,0.0035567279703922856,0.042295534
3,0.0012662818938655876,0.025979491,0.0009452604293641426,0.024192285
4,0.0012951503494103142,0.026066534,0.0035636623872121022,0.043810215
5,0.0013105489343696647,0.025976708,0.0025103047249794225,0.036106974
6,0.0012502901645841328,0.025616342,0.007786345666202863,0.061723746
7,0.0012619059021162513,0.02575502,0.004154736156972379,0.04784076
8,0.00126921926419544,0.025544073,0.0035458002778627016,0.03970007
9,0.0012331677972476822,0.025044227,0.00144971663041402,0.029983258
10,0.0011911329918352007,0.024958549,0.0038825898152715136,0.046078783
11,0.0012142819784806932,0.02511558,0.003117267867460313,0.040460464
12,0.0012069856677847349,0.025008392,0.004476399202990662,0.04841352
13,0.0011604008166861408,0.024648527,0.0009370631062515614,0.02250747
14,0.0011975303415976309,0.025244458,0.003246788615128751,0.043614503
