epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.0005465834085799111,0.017321166,0.0019893851689704203,0.030242635
1,0.0005463713994978093,0.017113907,0.0007933518739425899,0.021500375
2,0.0005464796078771466,0.017436126,0.0005897323308156673,0.01896295
3,0.0005281839091796272,0.017311763,0.0008287426104347452,0.021574957
4,0.0005271103067418537,0.017035615,0.0016397738658560988,0.031470783
5,0.0005074469685229222,0.016790662,0.00036704929796727384,0.012650418
6,0.0005002186721044028,0.016770499,0.0003952937034323332,0.015772104
7,0.0004945345965648043,0.016655955,0.0006227019618723255,0.01988109
8,0.0004841908931302105,0.016610775,0.0010225985612711064,0.021775316
9,0.000478233964396278,0.016306153,0.0013401680031809703,0.026117159
10,0.00046915341786164084,0.016220476,0.0022631403166841354,0.036345728
11,0.0004708306130784907,0.015955659,0.0005077564276983093,0.016905775
12,0.00046158771948893524,0.016115772,0.0008718604169958121,0.022270186
13,0.0004438271480724677,0.015644068,0.0014232438270907815,0.029211838
14,0.0004571937548027189,0.015593668,0.0009227658643182716,0.02272134
