epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.0043310305182837116,0.05191173,0.006966694929566416,0.065418474
1,0.004157114935928502,0.05088912,0.005583941251782242,0.057723735
2,0.004211406155793211,0.05148656,0.002559247615153351,0.037986003
3,0.004333078063435085,0.05189977,0.005747689763016357,0.056404933
4,0.0036138847934126415,0.04668543,0.008375987745163843,0.07574813
5,0.0037259075061447104,0.047977433,0.0037683023111788347,0.05030662
6,0.0038626021131479113,0.048955325,0.0032523490992874713,0.044157095
7,0.0036692288946320864,0.047337297,0.00809708520478007,0.07933944
8,0.0035570761373871942,0.04686899,0.0045089998470110625,0.05210779
9,0.003939821641706408,0.049685735,0.002962391093365562,0.043874376
10,0.003488917449741939,0.04636245,0.0032188243900937333,0.044144597
11,0.003374471730378257,0.04556373,0.0038090205341790293,0.050009113
12,0.003140902801106235,0.0437146,0.005432164546021048,0.060153432
13,0.0031681526430482367,0.04387968,0.006856001491405975,0.07080224
14,0.002921266435145414,0.041763976,0.0063135149049246735,0.06348912
