epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.0007599964012228419,0.019834224,0.001581015403406416,0.028139722
1,0.0007526185621416443,0.019630464,0.0016713450945186527,0.03178159
2,0.0007665818923855371,0.01964764,0.0008819336704157877,0.022632841
3,0.0007431112480903458,0.019563695,0.0007099470984735182,0.019077513
4,0.0007414211809405942,0.019653328,0.003057843384643396,0.039177265
5,0.0007294548825687572,0.019327827,0.0019799117528401153,0.035099264
6,0.000757945840241832,0.01972271,0.0012639516306681285,0.026476163
7,0.0007019088841231485,0.019069098,0.0028400683842274444,0.03622785
8,0.0007390477570287953,0.019369401,0.0011120679984613867,0.024950609
9,0.0007209347273282018,0.019224493,0.0008485203825018581,0.020853704
10,0.000733670120565573,0.019260412,0.0021695061257981374,0.03395995
11,0.0007117195999537431,0.019069009,0.004399532293620387,0.041099977
12,0.0007049106400619035,0.018931968,0.002387390446547914,0.030671544
13,0.0007361550801505838,0.019510448,0.003464797495014246,0.039323922
14,0.0006780463995623547,0.018456481,0.00254943075393755,0.03861889
