epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.0002027651895528427,0.010455583,0.00029206639358535436,0.013764895
1,0.00019835272634429556,0.010450028,0.0008847437806638186,0.021541407
2,0.000200117298933499,0.010510212,0.000256574048080674,0.011844423
3,0.0001958778781761708,0.010253924,0.0006367547258875901,0.020804955
4,0.0002017424893265086,0.010533591,0.00048371160405674446,0.016647076
5,0.00020019482692369502,0.010438155,0.00013993164235483015,0.008875144
6,0.0001953435082157202,0.010392804,0.0002666506009018735,0.010745222
7,0.00019988937976012008,0.010272976,0.00016846950534636374,0.00983274
8,0.00019789501914229413,0.010309389,0.0001671602379965624,0.010351991
9,0.0001927315572742483,0.010191837,0.00012105298011265367,0.008753292
10,0.00019023165778395487,0.0104544,8.111907791676094e-05,0.007206231
11,0.00019170063597603938,0.010175541,9.837286200904822e-05,0.007827726
12,0.00018987924751481724,0.010146587,0.0002844695398716502,0.013150749
13,0.0001936034688401071,0.010384209,0.0006902894190259216,0.020403316
14,0.00018563655180253325,0.009940519,0.00012390707741555084,0.008235033
