epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.0015073206079602166,0.027716782,0.005511708397549787,0.051086545
1,0.0015018161610340878,0.027631484,0.002678691210908968,0.04050008
2,0.001543599965898078,0.027999692,0.005118102791234619,0.04484027
3,0.0014580890245068662,0.027397892,0.0032250241706242564,0.039005637
4,0.0015030202037227445,0.027663969,0.0019140932926577385,0.03250935
5,0.001429587855617036,0.026670635,0.0017828038929422944,0.031563025
6,0.0014384368454264818,0.026861558,0.00398131099535367,0.04576073
7,0.0014134205884638806,0.026781494,0.011184243634144891,0.07337585
8,0.0013775957210988394,0.026328705,0.0037620908232320676,0.044636883
9,0.001355505662163767,0.026590094,0.0029980664843594733,0.040266816
10,0.001371332207968264,0.026514472,0.0028492993682909173,0.035059605
11,0.0013181470992861574,0.026042208,0.003643166407292877,0.042952992
12,0.0013334674830551062,0.026351795,0.002651526114196436,0.041028954
13,0.0013293311115779073,0.025931204,0.003408529616852203,0.040487885
14,0.0012671903102319639,0.025294006,0.0060984707236297715,0.05675814
