epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.0009526298443797606,0.022103779,0.0021398304707152135,0.033426005
1,0.0009739102778016866,0.02260691,0.001400420471720266,0.027505092
2,0.0009431521209101736,0.02227838,0.002921293032435876,0.035033796
3,0.0009369651714078941,0.022084191,0.0019604130391793584,0.03382471
4,0.0009389830420820227,0.021914773,0.0018045542474453137,0.03208851
5,0.0009634324940462648,0.021604784,0.0016569870080206995,0.03003975
6,0.0009576065944197866,0.022223575,0.003442943358246473,0.041088786
7,0.0009458083780925382,0.02194366,0.0005506052707417685,0.017553184
8,0.0009595162298999587,0.022393897,0.006008062439633153,0.05021083
9,0.0009153536763944388,0.021727154,0.002843959923281875,0.038219683
10,0.00093516701628807,0.022277225,0.0031132227096847824,0.039148934
11,0.0009135748885895524,0.021584596,0.004496442052715353,0.04164294
12,0.0009454091675806066,0.021822928,0.003113401581403661,0.042867444
13,0.0009282444667176674,0.021859856,0.005663832727319688,0.051368047
14,0.0009350284695862006,0.022003448,0.0010524643623770087,0.024569342
