epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.0026467370192659453,0.039865457,0.001931038469841137,0.033078212
1,0.0020992024510211077,0.03512604,0.00876221497981255,0.06710039
2,0.0023506538268798197,0.03699096,0.003361166819087728,0.048483927
3,0.0023421767026121153,0.037693426,0.0038914592438092145,0.05006326
4,0.002078820391247739,0.03479352,0.0024401591932362377,0.0399122
5,0.002340232110479943,0.0374101,0.006126765057788862,0.06630389
6,0.0020153572342098657,0.034537766,0.007336233689827866,0.07382937
7,0.0020220256809024262,0.034433994,0.0026688955965773944,0.039724573
8,0.00247082796713744,0.038840707,0.0015350780174182583,0.031223478
9,0.001888533007214516,0.032842994,0.002777201004098107,0.040102657
10,0.0020667958612286008,0.03489891,0.0016566479437416836,0.032283295
11,0.0019256585417775154,0.033670288,0.001874614471539677,0.033236973
12,0.0019585045866877494,0.033788558,0.0014763203763131243,0.028934138
13,0.0019086276405845986,0.033299334,0.004173159096651127,0.05145083
14,0.0018784190006817013,0.03328332,0.001973572892266464,0.03547476
