epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.004362163501959467,0.047825046,0.008946752788833617,0.07548057
1,0.004100444688304093,0.046265766,0.006390465026226201,0.06264835
2,0.003875187899097846,0.045131363,0.01026739760786527,0.070402935
3,0.003683766455129115,0.04347529,0.0037111219780655968,0.045684066
4,0.003481169501369403,0.042593233,0.0063464158709786705,0.057021834
5,0.0035826310322759312,0.042974234,0.025929951330459253,0.10720364
6,0.0033099189180246223,0.04130354,0.0032647089609104526,0.040450703
7,0.0032565855724223953,0.04084933,0.004492408731253093,0.052282654
8,0.0030036998559302796,0.04007361,0.011191878071043212,0.06993901
9,0.003030375802001473,0.0399886,0.009418162719374628,0.06655481
10,0.002886794830214107,0.03873875,0.016105906753525183,0.079827175
11,0.0027913453489559464,0.038403645,0.006979049565434951,0.06318755
12,0.002733885886224614,0.037694454,0.0076634809785829094,0.06948097
13,0.0027101792067001115,0.037068497,0.007019516960683889,0.0631851
14,0.00265088134053415,0.036791567,0.01427379278379066,0.08209462
