epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.0002341172609898515,0.011501324,0.0001241848687248436,0.008589215
1,0.00022878373855779533,0.011212977,0.00048607489465748424,0.0170047
2,0.00023183188744888507,0.011155882,0.0004035180515821478,0.015591687
3,0.00023182068790170051,0.0111233825,0.00016599891479902908,0.0090609165
4,0.0002295014302935023,0.011066084,0.0005728732686932755,0.019250527
5,0.00022608054600017184,0.011108775,7.029859988660304e-05,0.006486886
6,0.00022728175128453886,0.011040648,0.00013857097301646915,0.008591314
7,0.00022442283050259115,0.01104284,0.00016155304138151916,0.008878938
8,0.00022107726337095815,0.010978578,0.0009048864207214068,0.02556581
9,0.00022437612302561854,0.010723244,0.0005306015401011911,0.018684808
10,0.000219431421663901,0.010866611,0.00022789853331724787,0.011277419
11,0.00021655905729322432,0.010868575,0.00040736143315089565,0.015763672
12,0.00021289401716220507,0.0107679805,0.00034760456384272777,0.015380154
13,0.00021742702523566714,0.010833187,0.00013648226665214925,0.008809987
14,0.0002127912937746365,0.010819619,7.633955955255375e-05,0.006793951
