epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.0004785866662232575,0.016215432,0.0012767877478864786,0.025424408
1,0.0004910066971694796,0.016348356,0.000907254846742897,0.024241347
2,0.00046020014521881063,0.015829787,0.0006398900131804256,0.017283102
3,0.00047287708098387257,0.016056137,0.0006009002972859889,0.017928014
4,0.0004550389813856296,0.015959773,0.001617737430672965,0.033452228
5,0.0004428938839666455,0.015470775,0.0003551943963933335,0.014918741
6,0.00044628724510066634,0.015533229,0.0006019286610072949,0.020048024
7,0.00041903534388325716,0.014954499,0.00026473363513041865,0.012258184
8,0.00043091700558206097,0.015516451,0.0013747061799819023,0.027607108
9,0.00041486160302118603,0.01502241,0.0011355763599303138,0.024905816
10,0.0004169197906296325,0.015245941,0.0014612911682989863,0.028054565
11,0.00040845423529851336,0.015083084,0.0008565099121831543,0.020235851
12,0.0004054786636178533,0.015013939,0.0007370086945152116,0.022139624
13,0.00040081753194566745,0.015056872,0.0014278919003016062,0.027722778
14,0.00038934121760407747,0.014444224,0.0006247301189942616,0.018222354
