epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.00021581604451309153,0.010837912,0.00021631023648310054,0.0112781795
1,0.0002132276385229702,0.010904762,0.00026778470935650086,0.010925032
2,0.00021183005385227673,0.010648029,0.0003234750377185941,0.014849978
3,0.0002152777166687377,0.010990189,0.0003422864768141542,0.014334343
4,0.00021039033605869562,0.010584474,0.00017330270876316403,0.009701154
5,0.00021098546805199298,0.010649565,0.00016493240003030398,0.010009169
6,0.0002094469371744647,0.010809953,0.0004506953223705145,0.015933895
7,0.0002032717041963308,0.0103279995,0.0005397006691550025,0.019802323
8,0.00020512106744171308,0.010543647,0.00015937684464909334,0.009015992
9,0.00020156007633138727,0.010423484,0.00020274740600219115,0.010819133
10,0.0002062876507997898,0.010730209,0.0007232592707337388,0.021444181
11,0.0002022542111738946,0.010653818,0.0003667913856243991,0.013344622
12,0.000202211870081644,0.0104558,0.00015892196260610265,0.009956917
13,0.00019347083833521437,0.010262866,0.0012590908420333582,0.026093215
14,0.0001988315197804471,0.010431787,8.090649324849824e-05,0.0064421576
