epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.0008446833500175697,0.021060992,0.002004244083370375,0.031849477
1,0.0009058892046931014,0.020970622,0.0007911534022625927,0.022118991
2,0.0007940620445609667,0.020519726,0.0028893092211634734,0.033718314
3,0.0008523756533794244,0.02118349,0.004082624717694847,0.04444431
4,0.0008335343474095901,0.020851588,0.0020463362282726176,0.034015253
5,0.0008223287854799547,0.020745926,0.001588648594219551,0.031227054
6,0.0008323634718007061,0.02062139,0.0018128517766177038,0.03026873
7,0.0008451182206212131,0.020790244,0.0018429340480856774,0.030211693
8,0.0008022162077378025,0.0204021,0.001145174764107617,0.02282467
9,0.0008050994641675092,0.020490177,0.0008434414873136593,0.022061246
10,0.0008274906875951301,0.020839104,0.0011548491938669246,0.023533894
11,0.0008201734229302902,0.020860588,0.0018462874752064144,0.033059817
12,0.0008048295808537956,0.0203786,0.003999344388512374,0.045009885
13,0.0008181978019585531,0.020533038,0.00260418916008941,0.036524553
14,0.0008117481360898823,0.020532925,0.0012270312251652245,0.025870053
