epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.0014978612048177529,0.029306646,0.0009747255200168131,0.024564032
1,0.0013862701890794585,0.028334793,0.0009450618426863352,0.02315372
2,0.00126267106256798,0.026935346,0.0012618232888231481,0.027769787
3,0.0012157284498296186,0.026200324,0.0027429267886430334,0.041763566
4,0.001167718690245456,0.025948174,0.0009056050723287067,0.024847912
5,0.0011162625335736824,0.025376614,0.0030488833067102137,0.042977553
6,0.0010658647261562457,0.024873564,0.0008038612331207146,0.022223124
7,0.0010342565928703762,0.024237834,0.004198128854621856,0.047895133
8,0.0010002694919523203,0.023940017,0.000500778505155045,0.017465442
9,0.0009622770101392047,0.023730895,0.002129768111103776,0.032345645
10,0.0009278512797090842,0.022711145,0.003077015362202208,0.04193383
11,0.0009051514302006212,0.022695081,0.0010026409788185832,0.022761919
12,0.0008739850312621224,0.022036063,0.00323180559788553,0.043490008
13,0.000829036287340673,0.02196404,0.0018539113250801867,0.032129765
14,0.0008283702532041656,0.02154443,0.0009636408666611542,0.021105532
