epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.00019115237949127075,0.010341466,0.0010624210101669326,0.020433009
1,0.00019821472126656183,0.0105414605,0.00035037616758485475,0.014228102
2,0.00019249401422875015,0.0100176325,0.000219997894289678,0.012387451
3,0.00019356965868192778,0.010182571,0.00023280570022050998,0.011638523
4,0.00019667958244201566,0.010382573,0.0004546640135941646,0.016115494
5,0.00019224813177214374,0.0101645505,0.00033578345691591795,0.01321387
6,0.00019193370372596656,0.01006525,0.0002537514444920892,0.008918521
7,0.0001881245765139646,0.010194181,0.0001575494227657817,0.009212835
8,0.00018802788073226257,0.010091923,0.000857464414251183,0.022770243
9,0.00018917157487340533,0.010269019,0.0003293870419913251,0.013474899
10,0.00019239035212595637,0.010090551,9.667125596591225e-05,0.0072463234
11,0.00018387350563443204,0.00998059,0.00010160775201631853,0.008041317
12,0.00018450488687149909,0.010123994,0.00014869759614465262,0.009322407
13,0.00018105967695260895,0.009833038,0.0008391251267331216,0.02007231
14,0.00018158383841169828,0.01006573,0.0001492013488305048,0.009026326
