epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.001000432582222402,0.022888616,0.002034468800680536,0.030525109
1,0.0009810816843453746,0.022507355,0.0044624023421750685,0.045978565
2,0.0009501079688311907,0.022124043,0.0006638827730310638,0.0196459
3,0.0009588855535810526,0.022167517,0.002964565180327167,0.040575847
4,0.000943895487509012,0.021906262,0.004006062129460206,0.04254758
5,0.0009681220075024538,0.022237366,0.0030745722912928924,0.03670312
6,0.0009320481253221995,0.021858945,0.0005525885916751184,0.017643962
7,0.0009276487538972887,0.021995325,0.0025059841254093567,0.034027178
8,0.0009086537978604716,0.021634577,0.004969269410186754,0.046779063
9,0.0009185851129182544,0.021668673,0.0013973216285884597,0.026301626
10,0.0008988645451096002,0.021582546,0.004334712029663944,0.038670097
11,0.0009188890196098812,0.021658946,0.0016589812612956968,0.03121275
12,0.000863323544495781,0.021282878,0.0014888569647359235,0.026731053
13,0.0008899310087952559,0.021042863,0.002220935371863005,0.033291254
14,0.0008952316721755255,0.021448495,0.002463720569402552,0.0359824
