epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.0021724801188043675,0.036081012,0.0020982721719652927,0.035428975
1,0.003095089917927465,0.043581247,0.0018874059376492516,0.03312969
2,0.002506345649926601,0.03860402,0.008290844236385476,0.06970943
3,0.0024780798268579356,0.038296122,0.004295385437838632,0.050689045
4,0.002296109022076998,0.036691774,0.0029946683150709357,0.040916067
5,0.0024755653501505413,0.03842618,0.0053624920585692735,0.05546641
6,0.0026262942666509374,0.039833598,0.0033205838725048186,0.04695727
7,0.0023998807197880166,0.03785396,0.00408707712878505,0.054380517
8,0.0025981528439067455,0.039482675,0.004805779349066603,0.05108176
9,0.002401832627875681,0.0378882,0.003865859636636538,0.048881944
10,0.0022100638385453134,0.03618234,0.0014598216566035712,0.02893069
11,0.0023977063107441954,0.037868567,0.0018434015479009416,0.034547903
12,0.002179279384600909,0.035816386,0.0025091570071142984,0.03914133
13,0.0023079313911164257,0.037128072,0.007800398888656346,0.075832635
14,0.0018197302861361747,0.032631584,0.003683370999848762,0.044266794
