epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.0024678565045065564,0.037598193,0.00358391749244164,0.045281433
1,0.0022132908289630307,0.03512252,0.006961119130567134,0.060524795
2,0.002139495073058211,0.03446137,0.004616701707334827,0.04689108
3,0.001900756136265596,0.032590892,0.003768915731313823,0.043898657
4,0.0017752113182842534,0.031972412,0.0010261787972021326,0.02495984
5,0.001666090977147515,0.030317843,0.001329425623594964,0.029843014
6,0.0015504458885735293,0.029255912,0.002020015153644156,0.03177784
7,0.0014397828041268386,0.028511228,0.0026360025080810626,0.039513394
8,0.0014005189927875277,0.027712133,0.002043976431793745,0.034511793
9,0.0013022618935602751,0.027217075,0.005869034249316185,0.055657756
10,0.001250695696156287,0.026461244,0.00516229449178509,0.05168906
11,0.0011941809533015837,0.025811758,0.002777783904076667,0.038666256
12,0.0011623432422276038,0.025470916,0.004680676480053091,0.054468025
13,0.0011096819192670893,0.02488181,0.005310858361812759,0.0561851
14,0.0010795613086742807,0.024355557,0.0015086649212529757,0.028808255
