epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.0002206727833926414,0.0110664405,0.00019849369149226677,0.011046163
1,0.00021421074077668725,0.010902499,0.0008694041135449152,0.021424873
2,0.0002198159541810767,0.010862738,0.00019290855445493852,0.010836822
3,0.00021011192529850776,0.0107105095,0.00028687433842792024,0.012030273
4,0.00021620054493889433,0.01084796,6.666624938405718e-05,0.006524378
5,0.00021304198655308388,0.010709161,0.00047207079452095234,0.014047442
6,0.0002108338381843123,0.010895391,0.00023166117010126036,0.012369916
7,0.0002084708662972455,0.010702919,0.00015974865907110246,0.009590551
8,0.0002149064623477205,0.010780617,6.504786252546432e-05,0.006044698
9,0.00021166777321167933,0.010794957,0.0009462842702051298,0.02273606
10,0.00021307633380568297,0.010817578,0.0002522552742244171,0.011969335
11,0.0002020808204557133,0.010464437,0.001157844888369397,0.025703162
12,0.00020951139713889713,0.0106696915,0.0016288807473473273,0.027162135
13,0.00020065001192428437,0.010520958,0.0001529069606556029,0.009562443
14,0.00020358375033118634,0.010769039,0.00036416875076023734,0.015305077
