epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.0007251953671544102,0.01991465,0.005470740918344736,0.050085373
1,0.0006968481886593455,0.019347895,0.0005566891937889933,0.017904816
2,0.0007019469065923911,0.019689588,0.0006601079066391833,0.019956099
3,0.0006664746557511745,0.019237543,0.0002984123291097908,0.01279318
4,0.0006378128950843201,0.018681807,0.0018310796846379358,0.036665272
5,0.0006380182992204624,0.018754436,0.0008179212037037752,0.021125628
6,0.0006332594735422068,0.018562129,0.0021835273017609728,0.037350625
7,0.0006120649478526979,0.0181455,0.0002888128602400235,0.013673986
8,0.000588577611835341,0.01787292,0.0003834154222119234,0.015175333
9,0.0006009908137153275,0.018194705,0.0027796046553046163,0.03817793
10,0.000560186121655201,0.017446712,0.0004690418269887551,0.016080497
11,0.0005669873147524977,0.017505087,0.0003345979706503679,0.014049005
12,0.0005334909937576881,0.01723858,0.000524400646915816,0.016740536
13,0.0005422691746538788,0.017292434,0.0003526485587933477,0.013904952
14,0.0005330132968594097,0.01708826,0.0021471234886140124,0.032481298
