epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.001849074228577882,0.03096488,0.0074260465468077895,0.060263075
1,0.0018259410950677657,0.03044018,0.012006441858497488,0.07561969
2,0.00182570053246211,0.03081321,0.009995392989367247,0.065188974
3,0.0018930066698212879,0.030831175,0.004846838441448188,0.044363093
4,0.0017555894235172509,0.03031818,0.003349504390052546,0.043543708
5,0.0017613259625842358,0.029743453,0.015791141386467842,0.07306587
6,0.0017424385445417936,0.029129071,0.0016870045776842578,0.03211025
7,0.0016826088627668176,0.029428832,0.006804969585341085,0.060923893
8,0.0016572117376437308,0.028634185,0.0018331746641848225,0.033269636
9,0.001646278306227978,0.028757926,0.0009316005240238502,0.02254121
10,0.0015923413960819038,0.02865589,0.006326488524806896,0.059490394
11,0.001646974446179461,0.028038973,0.0020858005181473302,0.03240449
12,0.001518168323753836,0.027872683,0.002070818975981739,0.033299014
13,0.0015284401050512245,0.027876373,0.003415312375273722,0.044554047
14,0.0015459227768508325,0.028210333,0.0075643030483650885,0.063132204
