epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.009293310802918696,0.07857128,0.008200216986169325,0.07556435
1,0.008713427374905642,0.07550765,0.009000344694179105,0.07933954
2,0.008490536709087582,0.07465375,0.014826696411525658,0.09378661
3,0.008305445846888602,0.07392377,0.004634232876332997,0.05285038
4,0.008291467196007473,0.07370253,0.007351744410834301,0.06957957
5,0.007631717518923369,0.07051114,0.00788917471021259,0.07206347
6,0.006905818487948024,0.06653778,0.004517224792348509,0.05331284
7,0.007111762553936823,0.06798385,0.00768860321402983,0.07093666
8,0.00736565875672124,0.06952194,0.006256408785370218,0.06245335
9,0.007060645228010957,0.06757534,0.00752466878740587,0.071197994
10,0.006649466827998074,0.06546953,0.005294550734892225,0.05652323
11,0.0066107647626691005,0.06552452,0.005416523286809725,0.058809362
12,0.005977545724916735,0.06149846,0.008925977177523378,0.07604048
13,0.005974847462510811,0.061632637,0.010288853261151728,0.080413036
14,0.006259230820692367,0.063617796,0.00395057140498955,0.04757845
