epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.0016172451780105022,0.02925453,0.0011020303969919442,0.025179313
1,0.0015298836936142764,0.028202867,0.0026649943676700784,0.037412297
2,0.0015825857456856541,0.028566027,0.0030038813236657907,0.040620815
3,0.0015438369447483857,0.028099861,0.0058087634081301414,0.056297846
4,0.001511217720727525,0.028009184,0.005083643074069067,0.052528586
5,0.0014638080145193415,0.02803655,0.0031417803004418375,0.039124638
6,0.0014416111317523694,0.027640918,0.00331821754504177,0.044114847
7,0.001458094723759676,0.027661143,0.004698734567524829,0.046383176
8,0.001452901249842991,0.0275264,0.002992773739362826,0.041542824
9,0.0014053700526981407,0.027307581,0.0022600931142043876,0.03315668
10,0.0014462482784652895,0.027359894,0.004577521332670177,0.049446978
11,0.0013876468937378116,0.026757656,0.004205152421884107,0.042936087
12,0.0013490223019872421,0.02666375,0.004402488890587065,0.049157467
13,0.0013703655150827986,0.027043486,0.007522731558598679,0.059965815
14,0.001375113627067299,0.026661126,0.004880877799690079,0.05545228
