,Reservoir_Size,State_noise,Sprectral_radius,Rmse_val_mean,Rmse_val_std,Rmse_val_min,Rmse_val_max,Rmse_tr_mean,Rmse_tr_std
62,900,0.053526315789473686,1.1551724137931034,0.09185452640761149,0.0631814911848655,0.033349323917563005,0.19748566320914482,0.04959936270412347,0.0001492401423896503
63,900,0.07978947368421052,1.1551724137931034,0.032507516820474085,0.007623821072588799,0.025060769834978527,0.04495369169325283,0.04959936270412347,0.0003563974861033614
64,900,0.10605263157894737,1.1551724137931034,0.029292069250645335,0.0035674146917221566,0.025510574560180455,0.0344310009039549,0.04959936270412347,0.00032427512813992023
65,900,0.13231578947368422,1.1551724137931034,0.029871793066375968,0.002509367933592415,0.025957681158707724,0.03260705410066237,0.04959936270412347,0.0004685518639763356
66,900,0.15857894736842104,1.1551724137931034,0.032343635836740416,0.0035242119396383803,0.027093306398845014,0.03702430698326573,0.04959936270412347,0.0004955583465089555
67,900,0.1848421052631579,1.1551724137931034,0.032301516813385105,0.0022411291874618548,0.028427051563519802,0.03375921201552301,0.04959936270412347,0.0005288991656950253
68,900,0.21110526315789474,1.1551724137931034,0.033723258121884425,0.0022693055330867346,0.029800998379897914,0.03518614325990418,0.04959936270412347,0.0005845591333029858
69,900,0.2373684210526316,1.1551724137931034,0.034638492296943754,0.00209999812842223,0.031160122056610246,0.03649176796434795,0.04959936270412347,0.0006836154467777936
70,900,0.26363157894736844,1.1551724137931034,0.036216827080933135,0.0021723114267088624,0.03248516173507092,0.03787242531915239,0.04959936270412347,0.0008362213649013331
71,900,0.28989473684210526,1.1551724137931034,0.03741374779453161,0.00216108983005352,0.033770498243911526,0.03923867351038614,0.04959936270412347,0.0007372473302756875
72,900,0.3161578947368421,1.1551724137931034,0.039679569665839604,0.002898912658733298,0.0350160906194143,0.042970770138079394,0.04959936270412347,0.0008678835729331796
73,900,0.34242105263157896,1.1551724137931034,0.04021009818340825,0.0023139600531509453,0.03622421379955237,0.041895822548247016,0.04959936270412347,0.0009531257958144518
74,900,0.3686842105263158,1.1551724137931034,0.04195351780127421,0.002691820964634989,0.03739801084500381,0.0443882337773645,0.04959936270412347,0.0011037310551271437
75,900,0.39494736842105266,1.1551724137931034,0.04242826551935165,0.0023542831293433862,0.03854080980640047,0.0444283013224993,0.04959936270412347,0.0009044183591829026
76,900,0.4212105263157895,1.1551724137931034,0.04273438045966775,0.002829092571079455,0.03965579603622968,0.04564424905432917,0.04959936270412347,0.0009143553425978864
77,900,0.4474736842105263,1.1551724137931034,0.044626530932647346,0.0024783601364963643,0.040745861982274915,0.046826250517371604,0.04959936270412347,0.0009307412191862627
78,900,0.4737368421052632,1.1551724137931034,0.04691795546482185,0.003048593695968386,0.0418135492738141,0.04989368762783393,0.04959936270412347,0.0015914595515638984
79,900,0.5,1.1551724137931034,0.04793260275246697,0.0029853632577828276,0.04286103945561596,0.05057112295107224,0.04959936270412347,0.0011438656705296064
80,900,0.001,1.206896551724138,4.14682382652121,0.4449295929946148,3.559222265265541,4.810600896417754,0.04959936270412347,2.243216449876142e-05
81,900,0.027263157894736843,1.206896551724138,0.38506402250926974,0.20346067006373497,0.10959421390176366,0.6834343790997058,0.04959936270412347,6.974834691564183e-05
82,900,0.053526315789473686,1.206896551724138,0.06569925961490114,0.04335569626781072,0.03208812396986946,0.14020551849097884,0.04959936270412347,0.00015431902413784863
83,900,0.07978947368421052,1.206896551724138,0.0309004652027245,0.005154069005445152,0.02574947056840839,0.039422464374384424,0.04959936270412347,0.0002456809265867025
84,900,0.10605263157894737,1.206896551724138,0.029980338587610955,0.0032860196456155994,0.024773739680976816,0.0330320135882162,0.04959936270412347,0.0004195695011020646
85,900,0.13231578947368422,1.206896551724138,0.030449093472718142,0.0031748444549800276,0.025527029238117577,0.03432529478694815,0.04959936270412347,0.00044762437869932676
86,900,0.15857894736842104,1.206896551724138,0.03083152013032043,0.0024074138064977047,0.02675092175683051,0.0329912215319389,0.04959936270412347,0.00047324693115895076
87,900,0.1848421052631579,1.206896551724138,0.03246344651878157,0.002793441764692454,0.02809910900618582,0.035884658311092305,0.04959936270412347,0.000625725270492218
88,900,0.21110526315789474,1.206896551724138,0.03307518947606179,0.0020924746663870905,0.029461714133303597,0.03441624031051608,0.04959936270412347,0.0006615719331331627
89,900,0.2373684210526316,1.206896551724138,0.03342585540336676,0.0021548596008846197,0.030801611665836077,0.0357965645764063,0.04959936270412347,0.0006897316400310196
90,900,0.26363157894736844,1.206896551724138,0.03547423014662074,0.001988158294900172,0.03210618694710102,0.03717637488042409,0.04959936270412347,0.0008003304063985555
91,900,0.28989473684210526,1.206896551724138,0.03679575932669696,0.0020221231565276487,0.033372056628525874,0.03853493947771056,0.04959936270412347,0.0007949263004756477
92,900,0.3161578947368421,1.206896551724138,0.037970574422695726,0.0020440742795456626,0.03459969348745631,0.03986595574347519,0.04959936270412347,0.0008261269756799215
93,900,0.34242105263157896,1.206896551724138,0.039088115063435874,0.0020995087011767893,0.0357912703826659,0.041166101289582036,0.04959936270412347,0.0008875721674733774
94,900,0.3686842105263158,1.206896551724138,0.04114684208872044,0.0024688887203758872,0.03694967374047557,0.04326317833331593,0.04959936270412347,0.0011428744449434119
95,900,0.39494736842105266,1.206896551724138,0.0440016196986478,0.004608626483188723,0.03807800233866358,0.05101482976615514,0.04959936270412347,0.001580147138815154
96,900,0.4212105263157895,1.206896551724138,0.043464100580058326,0.0024878992413988536,0.03917929662378249,0.04527632614643675,0.04959936270412347,0.0010423987828114317
97,900,0.4474736842105263,1.206896551724138,0.044601816049216106,0.002515638674426023,0.04025639099357937,0.0463166563006046,0.04959936270412347,0.0011027242063300449
98,900,0.4737368421052632,1.206896551724138,0.04520830646127467,0.0023668752973455783,0.041311837359426,0.04717795733795447,0.04959936270412347,0.0009373025356229745
99,900,0.5,1.206896551724138,0.04693017292621019,0.0026557984489049367,0.04234787215277029,0.04883698540033851,0.04959936270412347,0.0009581815133208876
100,900,0.001,1.2586206896551724,2.257487659748228,1.5095815037969396,0.4196428084775453,4.150536554794848,0.04959936270412347,3.804748602341642e-05
101,900,0.027263157894736843,1.2586206896551724,0.305248598616594,0.21589546838580395,0.026326588779618593,0.624759586429839,0.04959936270412347,9.834549640044807e-05
102,900,0.053526315789473686,1.2586206896551724,0.0447142536784344,0.024888387699653652,0.025294481414517307,0.08746616839369967,0.04959936270412347,0.00024258923480393834
103,900,0.07978947368421052,1.2586206896551724,0.029991347537330626,0.004252144717866041,0.02409977310113477,0.03481072742774382,0.04959936270412347,0.0002609407819200796
104,900,0.10605263157894737,1.2586206896551724,0.028098669129527326,0.0024608418036710868,0.024079706651899277,0.03064021117188995,0.04959936270412347,0.0003519237896379997
105,900,0.13231578947368422,1.2586206896551724,0.028823265957787617,0.0021470501959255646,0.025146164208799622,0.03032124918918978,0.04959936270412347,0.0004374749132313534
106,900,0.15857894736842104,1.2586206896551724,0.030219983169521757,0.0022425905964461377,0.026482122493104467,0.03245912989841971,0.04959936270412347,0.0006563945587882033
107,900,0.1848421052631579,1.2586206896551724,0.03075820100365183,0.0017812820393182849,0.027864151942389552,0.03233322491237379,0.04959936270412347,0.0005772430115981982
108,900,0.21110526315789474,1.2586206896551724,0.032402549187310434,0.0018422196455969674,0.029228661625370078,0.0337678103198312,0.04959936270412347,0.0007606428217547864
109,900,0.2373684210526316,1.2586206896551724,0.033754502443326936,0.0018593150691577315,0.03055777844474545,0.035187659661950435,0.04959936270412347,0.0006823861541652189
110,900,0.26363157894736844,1.2586206896551724,0.035622360530862665,0.0023184306247175618,0.03184735508382285,0.03811785268346684,0.04959936270412347,0.0011578108433914725
111,900,0.28989473684210526,1.2586206896551724,0.036412467712369403,0.0019316005910300234,0.03309770219302107,0.03794247819782462,0.04959936270412347,0.0009149160022696761
112,900,0.3161578947368421,1.2586206896551724,0.03680903018364437,0.00214896734906369,0.03431072632109234,0.03926828576469765,0.04959936270412347,0.0008895650007727505
113,900,0.34242105263157896,1.2586206896551724,0.038373070752597035,0.0020066383850325773,0.03548895973534578,0.040557931939221234,0.04959936270412347,0.0008216462974408844
114,900,0.3686842105263158,1.2586206896551724,0.0399454194443296,0.0020032753576129632,0.036635182658156226,0.04181184043609271,0.04959936270412347,0.0008504522905000799
115,900,0.39494736842105266,1.2586206896551724,0.04220045317501716,0.002813068626554404,0.03775224139092316,0.04553132836141476,0.04959936270412347,0.0009485062423905755
116,900,0.4212105263157895,1.2586206896551724,0.04179431492841437,0.002263138099507405,0.03884293595265293,0.04421679351099739,0.04959936270412347,0.0008954299687878912
117,900,0.4474736842105263,1.2586206896551724,0.04337648900861873,0.0021610982415648217,0.03990993760916085,0.04537035090637503,0.04959936270412347,0.0009099266107894263
118,900,0.4737368421052632,1.2586206896551724,0.0447669722824437,0.0022388291600769603,0.040955725446983025,0.04649286652417045,0.04959936270412347,0.0009242868770539415
119,900,0.5,1.2586206896551724,0.04567036033923017,0.0022603788791447687,0.041982539962838517,0.047585346774390955,0.04959936270412347,0.0009835419631593777
120,900,0.001,1.3103448275862069,1.7957322434103407,0.7660724518179909,1.0596039374971287,3.0819122436898434,0.04959936270412347,9.474406161418049e-05
121,900,0.027263157894736843,1.3103448275862069,0.32265070659182704,0.17321366059095356,0.06686369918714002,0.540551745792679,0.04959936270412347,0.00010470811575354647
122,900,0.053526315789473686,1.3103448275862069,0.047210983218634095,0.02117710835664576,0.026862747896195964,0.07648577220467044,0.04959936270412347,0.00038174171073413523
123,900,0.07978947368421052,1.3103448275862069,0.026204916035445988,0.0030787001217789994,0.022990722152100858,0.031226941630753274,0.04959936270412347,0.0002678150635656836
124,900,0.10605263157894737,1.3103448275862069,0.02588431624259303,0.002205148538586255,0.02354266870845706,0.028903261432794636,0.04959936270412347,0.0003453436202060268
125,900,0.13231578947368422,1.3103448275862069,0.028203596537824935,0.0020337403167295987,0.024824976161650594,0.030190050918229232,0.04959936270412347,0.0006609770835715376
126,900,0.15857894736842104,1.3103448275862069,0.02889936811476678,0.0016062614035573827,0.026253907811797362,0.030238658216875165,0.04959936270412347,0.0004980525751066736
127,900,0.1848421052631579,1.3103448275862069,0.03100256142109007,0.0020301771126198715,0.02767788996058021,0.03318362182140384,0.04959936270412347,0.0008656096922361666
128,900,0.21110526315789474,1.3103448275862069,0.03192084477277805,0.001663716873407601,0.02905944498386025,0.03318957568996813,0.04959936270412347,0.000803162694459373
129,900,0.2373684210526316,1.3103448275862069,0.033885638017289096,0.0021877026990637823,0.0303924041193943,0.03639622193961895,0.04959936270412347,0.0008376309880434742
130,900,0.26363157894736844,1.3103448275862069,0.034224913895829344,0.0017028862901051194,0.031678917906605604,0.03607540941482445,0.04959936270412347,0.000705119806113288
131,900,0.28989473684210526,1.3103448275862069,0.03636553433925006,0.0020672173748161825,0.032922926486919295,0.03834744311949948,0.04959936270412347,0.0008641413377218207
132,900,0.3161578947368421,1.3103448275862069,0.037007429111079425,0.001768275409189886,0.034128375440592176,0.0387733368741285,0.04959936270412347,0.0008644174522879903
133,900,0.34242105263157896,1.3103448275862069,0.03848483609673892,0.0018660769951744276,0.035298835484060695,0.04005533384131365,0.04959936270412347,0.0011258611878246915
134,900,0.3686842105263158,1.3103448275862069,0.04035177535034657,0.00242418766551456,0.03643751726451398,0.04303738301023826,0.04959936270412347,0.0012026938245298792
135,900,0.39494736842105266,1.3103448275862069,0.040844325548981736,0.0019411363992313968,0.037547363898420116,0.042499134148082526,0.04959936270412347,0.0011188405360896818
136,900,0.4212105263157895,1.3103448275862069,0.04220296734135676,0.002070119937107991,0.038631124240091075,0.04366663129429874,0.04959936270412347,0.0009071832468407323
137,900,0.4474736842105263,1.3103448275862069,0.04271416942712737,0.00205442078047569,0.03969138553350713,0.04480121012168079,0.04959936270412347,0.0009309470931098526
138,900,0.4737368421052632,1.3103448275862069,0.04432176681742232,0.0020969131769077937,0.04073057093245156,0.04590491525505537,0.04959936270412347,0.0009253144907022928
139,900,0.5,1.3103448275862069,0.04533016281826199,0.002117698755026414,0.041750915551820374,0.046979412871227956,0.04959936270412347,0.001201699168696609
140,900,0.001,1.3620689655172413,1.0896675746163467,0.4065158931114555,0.6432377799533581,1.751753015885642,0.04959936270412347,0.0001601698866577786
141,900,0.027263157894736843,1.3620689655172413,0.2377398496307152,0.14436504687519258,0.023548923600439024,0.4071740050513685,0.04959936270412347,0.00012939334865245765
142,900,0.053526315789473686,1.3620689655172413,0.028290389196819265,0.00769641502454021,0.023014097014946732,0.04158738248331226,0.04959936270412347,0.00022763699716516053
143,900,0.07978947368421052,1.3620689655172413,0.02577089757116091,0.00261276634111182,0.022320430764801568,0.028322567625666067,0.04959936270412347,0.000468097334341657
144,900,0.10605263157894737,1.3620689655172413,0.026928511039694118,0.002910473634977503,0.023196657391067348,0.03123784891344546,0.04959936270412347,0.0003710579270992159
145,900,0.13231578947368422,1.3620689655172413,0.02667948397453983,0.0014163444936882601,0.02460013143408247,0.02827731785168584,0.04959936270412347,0.0006286994134163944
146,900,0.15857894736842104,1.3620689655172413,0.028774165342223594,0.0015700124421256195,0.026091028663092104,0.030072537297029606,0.04959936270412347,0.0005416929281851331
147,900,0.1848421052631579,1.3620689655172413,0.030642557188577613,0.0019683960723509615,0.027553866804856112,0.03303162537510118,0.04959936270412347,0.0007847361063555462
148,900,0.21110526315789474,1.3620689655172413,0.031119780882799528,0.0014813118718323365,0.028960668597947156,0.03264307394307158,0.04959936270412347,0.000609883826518219
149,900,0.2373684210526316,1.3620689655172413,0.03246280194505719,0.0015586209707486628,0.03030898955567812,0.034167460059441636,0.04959936270412347,0.0006575862657917061
150,900,0.26363157894736844,1.3620689655172413,0.033968942431761406,0.001553844711178238,0.031603543557915094,0.03562355601045524,0.04959936270412347,0.0007119268239793462
151,900,0.28989473684210526,1.3620689655172413,0.03525017801561795,0.0016135773114412909,0.03285041177644284,0.03701580304573304,0.04959936270412347,0.0007441444391080548
152,900,0.3161578947368421,1.3620689655172413,0.03729284410687021,0.0019320679750079077,0.03405527896601283,0.039074439922413,0.04959936270412347,0.0009453115302809803
153,900,0.34242105263157896,1.3620689655172413,0.038522144639050925,0.001957287338739595,0.03522302831200208,0.04025518947374799,0.04959936270412347,0.0008575095602989578
154,900,0.3686842105263158,1.3620689655172413,0.04030292128174778,0.0026312446091018298,0.03635778282901532,0.04374031504101194,0.04959936270412347,0.001146903715943863
155,900,0.39494736842105266,1.3620689655172413,0.04036963643377514,0.0017729261468658402,0.03746306535603126,0.0420496280624177,0.04959936270412347,0.0008523659516017769
156,900,0.4212105263157895,1.3620689655172413,0.042272808047967264,0.002260258607867812,0.038541958261110974,0.044603705651854654,0.04959936270412347,0.0008746754606915361
157,900,0.4474736842105263,1.3620689655172413,0.04290467536897945,0.001920522953413309,0.03959722295493124,0.04431451601784949,0.04959936270412347,0.0009917093371074083
158,900,0.4737368421052632,1.3620689655172413,0.04456085959333117,0.0023805494599209746,0.04063137121703721,0.04704115630231542,0.04959936270412347,0.0010958867355236684
159,900,0.5,1.3620689655172413,0.04516501106201292,0.0020332823808867826,0.04164669442185563,0.04645186550080185,0.04959936270412347,0.000885754033971933
160,900,0.001,1.4137931034482758,0.5548442622579061,0.3918582778981085,0.03383983842018012,1.1103949233710564,0.04959936270412347,0.0002270296560326122
161,900,0.027263157894736843,1.4137931034482758,0.15687016663283693,0.10482023874554856,0.018993802186667595,0.28421978737942116,0.04959936270412347,0.00018495572695724786
162,900,0.053526315789473686,1.4137931034482758,0.026052742576217276,0.004301391225390189,0.021107712375211314,0.03157992073170794,0.04959936270412347,0.0003865888461609436
163,900,0.07978947368421052,1.4137931034482758,0.02418208478465441,0.0018098014817448486,0.021842054048234454,0.026073141801705328,0.04959936270412347,0.0003505990323889946
164,900,0.10605263157894737,1.4137931034482758,0.02519072727128093,0.0014111805937895392,0.022977977899415396,0.026523495629584403,0.04959936270412347,0.0004083940056210574
165,900,0.13231578947368422,1.4137931034482758,0.026664022742920727,0.0013052104284312384,0.02447551329136588,0.027760680515454224,0.04959936270412347,0.0008020237950728103
166,900,0.15857894736842104,1.4137931034482758,0.028217307061396753,0.0012775891831503913,0.026019970639387158,0.02911703314229192,0.04959936270412347,0.0006753515062672385
167,900,0.1848421052631579,1.4137931034482758,0.030217833708199113,0.0017330746453585277,0.02752324619562993,0.03236243341408978,0.04959936270412347,0.0006588652765066523
168,900,0.21110526315789474,1.4137931034482758,0.03143912339613213,0.00145226229737076,0.028962088953035443,0.032672937424819734,0.04959936270412347,0.0006155099130955977
169,900,0.2373684210526316,1.4137931034482758,0.03262219116100547,0.001341781223135233,0.030334459651327344,0.0336866305136122,0.04959936270412347,0.0006858895864318633
170,900,0.26363157894736844,1.4137931034482758,0.03410976190602579,0.0014310819505643562,0.031645385744070366,0.03518055774180885,0.04959936270412347,0.0006930955719704108
171,900,0.28989473684210526,1.4137931034482758,0.03545577857785935,0.0014854685073125615,0.03290181426381725,0.03659996567347701,0.04959936270412347,0.0008858339811024143
172,900,0.3161578947368421,1.4137931034482758,0.036611281018323054,0.0014923655008310852,0.03411067909130017,0.03795062928647795,0.04959936270412347,0.0007587432614991078
173,900,0.34242105263157896,1.4137931034482758,0.03794798794502673,0.001564405585784157,0.03527822793936015,0.039238778657292646,0.04959936270412347,0.0007888245785223774
174,900,0.3686842105263158,1.4137931034482758,0.03906853759004587,0.001587282579960127,0.036409858130837996,0.04047081282653507,0.04959936270412347,0.0008079229572882093
175,900,0.39494736842105266,1.4137931034482758,0.0401449705374948,0.0016236591527271323,0.037510156124364306,0.04165298150067624,0.04959936270412347,0.0008288859412025073
176,900,0.4212105263157895,1.4137931034482758,0.04135304390479106,0.0016684877564047266,0.038583012999803545,0.042791106314197865,0.04959936270412347,0.0012106719842202508
177,900,0.4474736842105263,1.4137931034482758,0.04282449762800362,0.001846733531395728,0.039631757085130094,0.04404641632829705,0.04959936270412347,0.0008778465678751614
178,900,0.4737368421052632,1.4137931034482758,0.043293685244836407,0.0017863383759627886,0.04065927196943843,0.04495527525519249,0.04959936270412347,0.0010008165084429723
179,900,0.5,1.4137931034482758,0.045357093783568336,0.0022333267093324833,0.041668082871581975,0.04768252808523963,0.04959936270412347,0.001059554276641537
180,900,0.001,1.4655172413793103,0.3675043668678969,0.359717272081468,0.01829783896232491,0.8695173928166802,0.04959936270412347,0.00029852221444252815
